#   C  Balloon(1976/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.500000e+00 2.500000e+00 2.500000e+00 6.800000e-01 1.000000e-01 1.000000e-01 0.000000e+00 0.000000e+00 1.000000e-01 1.000000e-01
4.000000e+00 4.000000e+00 4.000000e+00 2.700000e-01 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
6.300000e+00 6.300000e+00 6.300000e+00 9.400000e-02 1.400000e-02 1.400000e-02 0.000000e+00 0.000000e+00 1.400000e-02 1.400000e-02
1.000000e+01 1.000000e+01 1.000000e+01 3.500000e-02 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
1.600000e+01 1.600000e+01 1.600000e+01 1.200000e-02 2.000000e-03 2.000000e-03 0.000000e+00 0.000000e+00 2.000000e-03 2.000000e-03
2.500000e+01 2.500000e+01 2.500000e+01 3.700000e-03 5.000000e-04 5.000000e-04 0.000000e+00 0.000000e+00 5.000000e-04 5.000000e-04
4.000000e+01 4.000000e+01 4.000000e+01 1.100000e-03 2.000000e-04 2.000000e-04 0.000000e+00 0.000000e+00 2.000000e-04 2.000000e-04
6.300000e+01 6.300000e+01 6.300000e+01 2.500000e-04 5.000000e-05 5.000000e-05 0.000000e+00 0.000000e+00 5.000000e-05 5.000000e-05
1.000000e+02 1.000000e+02 1.000000e+02 8.000000e-05 1.000000e-05 1.000000e-05 0.000000e+00 0.000000e+00 1.000000e-05 1.000000e-05
1.600000e+02 1.600000e+02 1.600000e+02 2.900000e-05 4.000000e-06 4.000000e-06 0.000000e+00 0.000000e+00 4.000000e-06 4.000000e-06
2.500000e+02 2.500000e+02 2.500000e+02 4.400000e-06 1.300000e-06 1.300000e-06 0.000000e+00 0.000000e+00 1.300000e-06 1.300000e-06
4.000000e+02 4.000000e+02 4.000000e+02 1.800000e-06 8.000000e-07 8.000000e-07 0.000000e+00 0.000000e+00 8.000000e-07 8.000000e-07
6.300000e+02 6.300000e+02 6.300000e+02 6.100000e-07 4.000000e-07 4.000000e-07 0.000000e+00 0.000000e+00 4.000000e-07 4.000000e-07
